"0000000000000001","2021-01-01","6d200ed4-7466-11","00000007","585.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000001","2021-01-01","6d20108a-7466-11","00000005","180.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000001","2021-01-01","6d200c82-7466-11","00000006","315.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000001","2021-01-01","6d200c82-7466-11","00000010","405.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000002","2021-01-01","6d200c82-7466-11","00000001","130.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000002","2021-01-01","0a400032-7395-11","00000004","23400.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000002","2021-01-01","0a3604c0-7395-11","00000011","900.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000002","2021-01-01","6d20108a-7466-11","00000011","3500.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000002","2021-01-01","6d200f5f-7466-11","00000014","975.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000002","2021-01-01","0a3601ca-7395-11","00000001","480.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000003","2021-01-01","6d200f5f-7466-11","00000013","575.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000003","2021-01-01","6d200f5f-7466-11","00000014","900.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000003","2021-01-01","0a3604c0-7395-11","00000011","450.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000003","2021-01-01","6d1eaf85-7466-11","00000010","1500.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000003","2021-01-01","6d200f5f-7466-11","00000004","16200.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000003","2021-01-01","6d200c82-7466-11","00000001","1500.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000004","2021-01-01","0a3604c0-7395-11","00000002","350.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000005","2021-01-01","0a400032-7395-11","00000013","2205.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000005","2021-01-01","6d200f5f-7466-11","00000004","15750.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000005","2021-01-01","6d200ed4-7466-11","00000009","160.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000006","2021-01-01","6d200c82-7466-11","00000001","1365.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000006","2021-01-01","0a400032-7395-11","00000004","850.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000006","2021-01-01","6d20108a-7466-11","00000012","715.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000006","2021-01-01","6d200ed4-7466-11","00000010","60.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000006","2021-01-01","6d200f5f-7466-11","00000003","80.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000006","2021-01-01","6d1eaf85-7466-11","00000006","320.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000006","2021-01-01","0a3604c0-7395-11","00000005","1600.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000007","2021-01-01","6d200c82-7466-11","00000006","420.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000007","2021-01-01","6d2010db-7466-11","00000012","19600.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000007","2021-01-01","6d1eaf85-7466-11","00000008","275.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000007","2021-01-01","6d200f5f-7466-11","00000013","2480.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000007","2021-01-01","0a3604c0-7395-11","00000011","450.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000008","2021-01-01","6d2010db-7466-11","00000012","1900.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000008","2021-01-01","6d201026-7466-11","00000003","100.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000008","2021-01-01","0a3604c0-7395-11","00000002","2880.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000008","2021-01-01","6d2010db-7466-11","00000002","150.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000008","2021-01-01","6d2010db-7466-11","00000005","455.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000008","2021-01-01","0a400032-7395-11","00000013","700.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000008","2021-01-01","0a3604c0-7395-11","00000012","1000.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000008","2021-01-01","6d20108a-7466-11","00000002","5400.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000009","2021-01-01","6d20108a-7466-11","00000012","1170.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000009","2021-01-01","6d200f5f-7466-11","00000013","1105.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000010","2021-01-01","6d2010db-7466-11","00000011","5550.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000010","2021-01-01","6d2010db-7466-11","00000005","17150.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000010","2021-01-01","6d20108a-7466-11","00000002","25.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000011","2021-01-01","6d200ed4-7466-11","00000010","730.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000011","2021-01-01","6d200ed4-7466-11","00000008","120.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000011","2021-01-01","6d20108a-7466-11","00000012","405.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000011","2021-01-01","6d200f5f-7466-11","00000014","90.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000011","2021-01-01","6d20108a-7466-11","00000011","2945.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000011","2021-01-01","6d200f5f-7466-11","00000003","16200.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000011","2021-01-01","6d200ed4-7466-11","00000007","130.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000012","2021-01-02","6d200c82-7466-11","00000007","280.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000012","2021-01-02","0a3601ca-7395-11","00000008","27190.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000012","2021-01-02","6d200c82-7466-11","00000008","130.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000012","2021-01-02","6d2010db-7466-11","00000005","60.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000013","2021-01-02","0a3604c0-7395-11","00000012","4800.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000013","2021-01-02","6d200f5f-7466-11","00000013","3135.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000013","2021-01-02","6d201026-7466-11","00000013","250.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000013","2021-01-02","0a400032-7395-11","00000013","1920.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000013","2021-01-02","0a400032-7395-11","00000003","255.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
"0000000000000013","2021-01-02","0a3604c0-7395-11","00000011","23400.0000","2022-01-16 11:29:21","2022-01-16 11:29:21","0"
